Daniel Utomi,SR,2019-20,G,Southern California,Pac-12,30,735,81,194,38,71,43,123,46,62,22,93,115,23,8,6,42,47,251,24.5,2.7,6.5,1.3,2.4,1.4,4.1,1.5,2.1,0.7,3.1,3.8,0.8,0.3,0.2,1.4,1.6,8.4
Elijah Weaver,SO,2019-20,G,Southern California,Pac-12,30,666,73,178,48,100,25,78,32,58,2,72,74,56,15,1,57,44,203,22.2,2.4,5.9,1.6,3.3,0.8,2.6,1.1,1.9,0.1,2.4,2.5,1.9,0.5,0.0,1.9,1.5,6.8
Isaiah Mobley,FR,2019-20,F,Southern California,Pac-12,30,615,72,152,64,125,8,27,36,69,45,114,159,30,20,20,46,66,188,20.5,2.4,5.1,2.1,4.2,0.3,0.9,1.2,2.3,1.5,3.8,5.3,1.0,0.7,0.7,1.5,2.2,6.3
Ethan Anderson,FR,2019-20,G,Southern California,Pac-12,30,740,60,160,47,125,13,35,33,60,21,62,83,124,25,8,77,69,166,24.7,2.0,5.3,1.6,4.2,0.4,1.2,1.1,2.0,0.7,2.1,2.8,4.1,0.8,0.3,2.6,2.3,5.5
Remy Martin,JR,2019-20,G,Arizona State,Pac-12,29,973,197,443,137,272,60,171,115,150,13,78,91,115,46,1,92,45,569,33.6,6.8,15.3,4.7,9.4,2.1,5.9,4.0,5.2,0.4,2.7,3.1,4.0,1.6,0.0,3.2,1.6,19.6
Alonzo Verge Jr.,JR,2019-20,G,Arizona State,Pac-12,26,685,143,331,126,263,17,68,66,89,18,71,89,59,34,3,54,43,369,26.3,5.5,12.7,4.8,10.1,0.7,2.6,2.5,3.4,0.7,2.7,3.4,2.3,1.3,0.1,2.1,1.7,14.2
Rob Edwards,SR,2019-20,G,Arizona State,Pac-12,29,826,106,284,39,102,67,182,48,65,14,86,100,18,27,2,53,62,327,28.5,3.7,9.8,1.3,3.5,2.3,6.3,1.7,2.2,0.5,3.0,3.4,0.6,0.9,0.1,1.8,2.1,11.3
Romello White,JR,2019-20,F,Arizona State,Pac-12,28,801,107,183,107,183,0,0,73,110,77,178,255,26,13,33,57,70,287,28.6,3.8,6.5,3.8,6.5,0.0,0.0,2.6,3.9,2.8,6.4,9.1,0.9,0.5,1.2,2.0,2.5,10.3
Markell Johnson,SR,2019-20,G,North Carolina State,ACC,28,948,137,340,97,192,40,148,53,87,13,114,127,182,54,6,87,58,367,33.9,4.9,12.1,3.5,6.9,1.4,5.3,1.9,3.1,0.5,4.1,4.5,6.5,1.9,0.2,3.1,2.1,13.1
Devon Daniels,JR,2019-20,G,North Carolina State,ACC,29,896,138,300,111,220,27,80,56,79,27,122,149,65,49,12,59,74,359,30.9,4.8,10.3,3.8,7.6,0.9,2.8,1.9,2.7,0.9,4.2,5.1,2.2,1.7,0.4,2.0,2.6,12.4
DJ Funderburk,JR,2019-20,F,North Carolina State,ACC,27,694,126,209,122,192,4,17,87,113,65,98,163,8,24,19,40,82,343,25.7,4.7,7.7,4.5,7.1,0.1,0.6,3.2,4.2,2.4,3.6,6.0,0.3,0.9,0.7,1.5,3.0,12.7
C.J. Bryce,SR,2019-20,G,North Carolina State,ACC,25,849,126,280,100,201,26,79,57,73,42,114,156,51,31,5,57,63,335,34.0,5.0,11.2,4.0,8.0,1.0,3.2,2.3,2.9,1.7,4.6,6.2,2.0,1.2,0.2,2.3,2.5,13.4
Jericole Hellems,SO,2019-20,F,North Carolina State,ACC,28,720,97,233,64,136,33,97,48,62,39,61,100,27,17,7,41,81,275,25.7,3.5,8.3,2.3,4.9,1.2,3.5,1.7,2.2,1.4,2.2,3.6,1.0,0.6,0.3,1.5,2.9,9.8
Braxton Beverly,JR,2019-20,G,North Carolina State,ACC,29,723,66,181,23,60,43,121,23,31,6,42,48,34,17,0,25,52,198,24.9,2.3,6.2,0.8,2.1,1.5,4.2,0.8,1.1,0.2,1.4,1.7,1.2,0.6,0.0,0.9,1.8,6.8
Cameron McGriff,SR,2019-20,F,Oklahoma State,Big 12,29,858,114,259,89,178,25,81,91,109,61,134,195,36,9,8,55,75,344,29.6,3.9,8.9,3.1,6.1,0.9,2.8,3.1,3.8,2.1,4.6,6.7,1.2,0.3,0.3,1.9,2.6,11.9
Lindy Waters,SR,2019-20,G,Oklahoma State,Big 12,28,881,103,269,67,155,36,114,60,73,15,104,119,68,33,2,44,66,302,31.5,3.7,9.6,2.4,5.5,1.3,4.1,2.1,2.6,0.5,3.7,4.3,2.4,1.2,0.1,1.6,2.4,10.8
Isaac Likekele,SO,2019-20,G,Oklahoma State,Big 12,25,797,92,211,89,197,3,14,73,109,28,104,132,108,45,9,67,49,260,31.9,3.7,8.4,3.6,7.9,0.1,0.6,2.9,4.4,1.1,4.2,5.3,4.3,1.8,0.4,2.7
Thomas Dziagwa,SR,2019-20,G,Oklahoma State,Big 12,28,664,80,197,13,32,67,165,18,22,3,38,41,23,16,0,30,33,245,23.7,2.9,7.0,0.5,1.1,2.4,5.9,0.6,0.8,0.1,1.4,1.5,0.8,0.6,0.0,1.1,1.2,8.8
Yor Anei,SO,2019-20,F,Oklahoma State,Big 12,29,588,83,173,82,171,1,2,67,95,46,90,136,15,18,55,37,90,234,20.3,2.9,6.0,2.8,5.9,0.0,0.1,2.3,3.3,1.6,3.1,4.7,0.5,0.6,1.9,1.3,3.1,8.1
Jordan Bowden,SR,2019-20,G,Tennessee,SEC,29,992,132,344,85,180,47,164,85,103,14,103,117,76,29,10,47,64,396,34.2,4.6,11.9,2.9,6.2,1.6,5.7,2.9,3.6,0.5,3.6,4.0,2.6,1.0,0.3,1.6,2.2,13.7
John Fulkerson,JR,2019-20,F,Tennessee,SEC,29,859,141,230,140,228,1,2,97,131,58,112,170,37,33,26,54,87,380,29.6,4.9,7.9,4.8,7.9,0.0,0.1,3.3,4.5,2.0,3.9,5.9,1.3,1.1,0.9,1.9,3.0,13.1
Yves Pons,JR,2019-20,G,Tennessee,SEC,29,975,123,250,97,170,26,80,44,69,50,105,155,32,13,70,46,77,316,33.6,4.2,8.6,3.3,5.9,0.9,2.8,1.5,2.4,1.7,3.6,5.3,1.1,0.4,2.4,1.6,2.7,10.9
Santiago Vescovi,,2019-20,G,Tennessee,SEC,17,511,58,153,25,61,33,92,38,48,10,46,56,66,21,2,63,54,187,30.1,3.4,9.0,1.5,3.6,1.9,5.4,2.2,2.8,0.6,2.7,3.3,3.9,1.2,0.1,3.7,3.2,11.0
Josiah-Jordan James,FR,2019-20,G,Tennessee,SEC,25,753,62,169,36,98,26,71,31,40,26,113,139,73,20,22,63,61,181,30.1,2.5,6.8,1.4,3.9,1.0,2.8,1.2,1.6,1.0,4.5,5.6,2.9,0.8,0.9,2.5,2.4,7.2
Lamonte Turner,SR,2019-20,G,Tennessee,SEC,11,371,40,129,29,82,11,47,44,59,7,32,39,78,20,2,42,21,135,33.7,3.6,11.7,2.6,7.5,1.0,4.3,4.0,5.4,0.6,2.9,3.5,7.1,1.8,0.2,3.8,1.9,12.3
Matt Coleman,JR,2019-20,G,Texas,Big 12,28,934,124,287,83,184,41,103,54,67,23,63,86,99,38,2,65,60,343,33.4,4.4,10.3,3.0,6.6,1.5,3.7,1.9,2.4,0.8,2.3,3.1,3.5,1.4,0.1,2.3,2.1,12.3
Andrew Jones$and,SO,2019-20,G,Texas,Big 12,29,760,121,287,61,137,60,150,35,50,5,62,67,54,21,6,56,50,337,26.2,4.2,9.9,2.1,4.7,2.1,5.2,1.2,1.7,0.2,2.1,2.3,1.9,0.7,0.2,1.9,1.7,11.6
Courtney Ramey,SO,2019-20,G,Texas,Big 12,29,908,127,306,87,183,40,123,37,53,16,101,117,86,28,2,63,63,331,31.3,4.4,10.6,3.0,6.3,1.4,4.2,1.3,1.8,0.6,3.5,4.0,3.0,1.0,0.1,2.2,2.2,11.4
Jericho Sims,JR,2019-20,F,Texas,Big 12,24,654,102,155,102,155,0,0,29,49,69,127,196,19,10,29,36,67,233,27.3,4.3,6.5,4.3,6.5,0.0,0.0,1.2,2.0,2.9,5.3,8.2,0.8,0.4,1.2,1.5,2.8,9.7
Jase Febres,JR,2019-20,G,Texas,Big 12,23,701,70,187,15,40,55,147,21,26,13,43,56,21,13,11,23,47,216,30.5,3.0,8.1,0.7,1.7,2.4,6.4,0.9,1.1,0.6,1.9,2.4,0.9,0.6,0.5,1.0,2.0,9.4
Omer Yurtseven$omer-yurtseven-1,SR,2019-20,C,Georgetown,Big East,25,688,163,307,160,293,3,14,66,87,97,153,250,30,12,36,57,70,395,27.5,6.5,12.3,6.4,11.7,0.1,0.6,2.6,3.5,3.9,6.1,10.0,1.2,0.5,1.4,2.3,2.8,15.8
Mac McClung$matthew-mcclung-1,SO,2019-20,G,Georgetown,Big East,21,563,109,277,78,181,31,96,81,101,16,49,65,51,29,4,37,38,330,26.8,5.2,13.2,3.7,8.6,1.5,4.6,3.9,4.8,0.8,2.3,3.1,2.4,1.4,0.2,1.8,1.8,15.7
Jahvon Blair,JR,2019-20,G,Georgetown,Big East,28,699,96,252,40,92,56,160,50,58,15,66,81,47,18,0,34,31,298,25.0,3.4,9.0,1.4,3.3,2.0,5.7,1.8,2.1,0.5,2.4,2.9,1.7,0.6,0.0,1.2,1.1,10.6
Jamorko Pickett,JR,2019-20,G,Georgetown,Big East,29,872,98,261,67,175,31,86,50,66,55,130,185,28,19,25,60,55,277,30.1,3.4,9.0,2.3,6.0,1.1,3.0,1.7,2.3,1.9,4.5,6.4,1.0,0.7,0.9,2.1,1.9,9.6
Terrell Allen2,SR,2019-20,G,Georgetown,Big East,29,845,89,196,72,151,17,45,61,77,12,51,63,118,36,1,62,74,256,29.1,3.1,6.8,2.5,5.2,0.6,1.6,2.1,2.7,0.4,1.8,2.2,4.1,1.2,0.0,2.1,2.6,8.8
Jagan Mosely,SR,2019-20,G,Georgetown,Big East,29,1000,72,146,46,81,26,65,70,84,19,110,129,106,38,8,56,59,240,34.5,2.5,5.0,1.6,2.8,0.9,2.2,2.4,2.9,0.7,3.8,4.4,3.7,1.3,0.3,1.9,2.0,8.3
James Akinjo,SO,2019-20,G,Georgetown,Big East,7,215,30,89,22,56,8,33,26,32,4,17,21,31,14,0,16,12,94,30.7,4.3,12.7,3.1,8.0,1.1,4.7,3.7,4.6,0.6,2.4,3.0,4.4,2.0,0.0,2.3,1.7,13.4
Christian Vital,SR,2019-20,G,Connecticut,AAC,29,929,138,358,77,178,61,180,116,129,37,150,187,79,74,5,77,75,453,32.0,4.8,12.3,2.7,6.1,2.1,6.2,4.0,4.4,1.3,5.2,6.4,2.7,2.6,0.2,2.7,2.6,15.6
James Bouknight1,FR,2019-20,G,Connecticut,AAC,26,659,119,255,95,191,24,64,77,94,42,61,103,32,21,5,47,67,339,25.3,4.6,9.8,3.7,7.3,0.9,2.5,3.0,3.6,1.6,2.3,4.0,1.2,0.8,0.2,1.8,2.6,13.0
Alterique Gilbert,JR,2019-20,G,Connecticut,AAC,28,752,78,228,46,129,32,99,48,72,12,58,70,107,30,2,68,55,236,26.9,2.8,8.1,1.6,4.6,1.1,3.5,1.7,2.6,0.4,2.1,2.5,3.8,1.1,0.1,2.4,2.0,8.4
Josh Carlton,JR,2019-20,F,Connecticut,AAC,29,624,98,196,98,196,0,0,31,63,82,98,180,20,12,33,64,82,227,21.5,3.4,6.8,3.4,6.8,0.0,0.0,1.1,2.2,2.8,3.4,6.2,0.7,0.4,1.1,2.2,2.8,7.8
Brendan Adams,SO,2019-20,G,Connecticut,AAC,29,631,70,177,41,76,29,101,45,61,19,41,60,31,15,4,38,50,214,21.8,2.4,6.1,1.4,2.6,1.0,3.5,1.6,2.1,0.7,1.4,2.1,1.1,0.5,0.1,1.3,1.7,7.4
Akok Akok,FR,2019-20,F,Connecticut,AAC,25,701,57,138,45,92,12,46,19,32,33,105,138,11,9,66,25,40,145,28.0,2.3,5.5,1.8,3.7,0.5,1.8,0.8,1.3,1.3,4.2,5.5,0.4,0.4,2.6,1.0,1.6,5.8
Tyler Polley,JR,2019-20,F,Connecticut,AAC,15,378,45,108,15,34,30,74,23,29,19,29,48,9,6,8,5,25,143,25.2,3.0,7.2,1.0,2.3,2.0,4.9,1.5,1.9,1.3,1.9,3.2,0.6,0.4,0.5,0.3,1.7,9.5
Aamir Simms,JR,2019-20,F,Clemson,ACC,27,861,128,272,98,196,30,76,74,105,63,131,194,71,29,22,56,66,360,31.9,4.7,10.1,3.6,7.3,1.1,2.8,2.7,3.9,2.3,4.9,7.2,2.6,1.1,0.8,2.1,2.4,13.3
Tevin Mack,SR,2019-20,G,Clemson,ACC,28,791,132,288,91,145,41,143,34,56,27,124,151,27,30,17,34,59,339,28.3,4.7,10.3,3.3,5.2,1.5,5.1,1.2,2.0,1.0,4.4,5.4,1.0,1.1,0.6,1.2,2.1,12.1
John Newman III,SO,2019-20,G,Clemson,ACC,28,883,95,211,68,127,27,84,57,78,15,99,114,61,30,14,37,51,274,31.5,3.4,7.5,2.4,4.5,1.0,3.0,2.0,2.8,0.5,3.5,4.1,2.2,1.1,0.5,1.3,1.8,9.8
Al-Amir Dawes,FR,2019-20,G,Clemson,ACC,28,836,87,225,43,86,44,139,33,45,6,75,81,73,25,1,75,47,251,29.9,3.1,8.0,1.5,3.1,1.6,5.0,1.2,1.6,0.2,2.7,2.9,2.6,0.9,0.0,2.7,1.7,9.0
Curran Scott,SR,2019-20,G,Clemson,ACC,28,564,50,133,31,68,19,65,39,52,8,36,44,41,23,0,30,39,158,20.1,1.8,4.8,1.1,2.4,0.7,2.3,1.4,1.9,0.3,1.3,1.6,1.5,0.8,0.0,1.1,1.4,5.6
Clyde Trapp,JR,2019-20,G,Clemson,ACC,18,462,39,104,25,51,14,53,17,38,2,71,73,48,12,2,32,34,109,25.7,2.2,5.8,1.4,2.8,0.8,2.9,0.9,2.1,0.1,3.9,4.1,2.7,0.7,0.1,1.8,1.9,6.1
AJ Green,SO,2019-20,G,Northern Iowa,MVC,30,1043,196,465,108,242,88,223,111,121,6,85,91,89,21,0,89,44,591,34.8,6.5,15.5,3.6,8.1,2.9,7.4,3.7,4.0,0.2,2.8,3.0,3.0,0.7,0.0,3.0,1.5,19.7
Trae Berhow,JR,2019-20,G,Northern Iowa,MVC,30,993,134,265,64,110,70,155,51,61,28,141,169,28,19,4,35,52,389,33.1,4.5,8.8,2.1,3.7,2.3,5.2,1.7,2.0,0.9,4.7,5.6,0.9,0.6,0.1,1.2,1.7,13.0
Austin Phyfe,SO,2019-20,F,Northern Iowa,MVC,30,809,143,210,143,210,0,0,51,83,98,150,248,65,15,26,52,91,337,27.0,4.8,7.0,4.8,7.0,0.0,0.0,1.7,2.8,3.3,5.0,8.3,2.2,0.5,0.9,1.7,3.0,11.2
Isaiah Brown,SR,2019-20,G,Northern Iowa,MVC,30,984,102,226,64,130,38,96,33,48,19,102,121,70,28,12,45,66,275,32.8,3.4,7.5,2.1,4.3,1.3,3.2,1.1,1.6,0.6,3.4,4.0,2.3,0.9,0.4,1.5,2.2,9.2
Spencer Haldeman,SR,2019-20,G,Northern Iowa,MVC,28,848,81,195,26,58,55,137,34,40,6,99,105,42,19,2,41,60,251,30.3,2.9,7.0,0.9,2.1,2.0,4.9,1.2,1.4,0.2,3.5,3.8,1.5,0.7,0.1,1.5,2.1,9.0
LJ Figueroa,JR,2019-20,G,St. John's (NY),Big East,29,822,147,392,83,215,64,177,61,90,29,107,136,62,58,17,42,86,419,28.3,5.1,13.5,2.9,7.4,2.2,6.1,2.1,3.1,1.0,3.7,4.7,2.1,2.0,0.6,1.4,3.0,14.4
Rasheem Dunn,JR,2019-20,G,St. John's (NY),Big East,26,747,110,284,93,210,17,74,96,126,16,82,98,94,27,0,54,41,333,28.7,4.2,10.9,3.6,8.1,0.7,2.8,3.7,4.8,0.6,3.2,3.8,3.6,1.0,0.0,2.1,1.6,12.8
Mustapha Heron,SR,2019-20,G,St. John's (NY),Big East,21,521,90,234,48,125,42,109,67,81,10,40,50,33,11,6,34,54,289,24.8,4.3,11.1,2.3,6.0,2.0,5.2,3.2,3.9,0.5,1.9,2.4,1.6,0.5,0.3,1.6,2.6,13.8
Julian Champagnie,FR,2019-20,G,St. John's (NY),Big East,29,728,103,230,85,166,18,64,43,55,47,137,184,22,35,23,33,46,267,25.1,3.6,7.9,2.9,5.7,0.6,2.2,1.5,1.9,1.6,4.7,6.3,0.8,1.2,0.8,1.1,1.6,9.2
Nick Rutherford,SR,2019-20,G,St. John's (NY),Big East,29,645,54,151,47,119,7,32,36,47,8,62,70,89,51,10,47,80,151,22.2,1.9,5.2,1.6,4.1,0.2,1.1,1.2,1.6,0.3,2.1,2.4,3.1,1.8,0.3,1.6,2.8,5.2
Greg Williams Jr.,SO,2019-20,G,St. John's (NY),Big East,28,627,51,130,32,77,19,53,23,36,15,62,77,52,34,8,29,45,144,22.4,1.8,4.6,1.1,2.8,0.7,1.9,0.8,1.3,0.5,2.2,2.8,1.9,1.2,0.3,1.0,1.6,5.1
Blake Francis,JR,2019-20,G,Richmond,A-10,23,752,139,335,77,165,62,170,63,80,13,36,49,47,26,0,47,39,403,32.7,6.0,14.6,3.3,7.2,2.7,7.4,2.7,3.5,0.6,1.6,2.1,2.0,1.1,0.0,2.0,1.7,17.5
Jacob Gilyard,JR,2019-20,G,Richmond,A-10,29,1056,127,265,71,117,56,148,71,88,11,80,91,158,91,4,54,47,381,36.4,4.4,9.1,2.4,4.0,1.9,5.1,2.4,3.0,0.4,2.8,3.1,5.4,3.1,0.1,1.9,1.6,13.1
Nick Sherod,JR,2019-20,G,Richmond,A-10,29,855,130,290,60,125,70,165,33,41,18,132,150,48,28,2,27,40,363,29.5,4.5,10.0,2.1,4.3,2.4,5.7,1.1,1.4,0.6,4.6,5.2,1.7,1.0,0.1,0.9,1.4,12.5
Grant Golden,JR,2019-20,F,Richmond,A-10,27,702,151,289,146,271,5,18,54,76,31,161,192,89,15,24,53,34,361,26.0,5.6,10.7,5.4,10.0,0.2,0.7,2.0,2.8,1.1,6.0,7.1,3.3,0.6,0.9,2.0,1.3,13.4
Nathan Cayo,JR,2019-20,F,Richmond,A-10,28,710,93,166,93,166,0,0,59,74,32,107,139,27,18,15,32,63,245,25.4,3.3,5.9,3.3,5.9,0.0,0.0,2.1,2.6,1.1,3.8,5.0,1.0,0.6,0.5,1.1,2.3,8.8
John Mooney,SR,2019-20,F,Notre Dame,ACC,28,919,186,400,158,304,28,96,71,113,105,253,358,51,33,19,35,54,471,32.8,6.6,14.3,5.6,10.9,1.0,3.4,2.5,4.0,3.8,9.0,12.8,1.8,1.2,0.7,1.3,1.9,16.8
T.J. Gibbs,SR,2019-20,G,Notre Dame,ACC,29,1008,129,308,59,144,70,164,55,62,16,48,64,94,30,1,32,57,383,34.8,4.4,10.6,2.0,5.0,2.4,5.7,1.9,2.1,0.6,1.7,2.2,3.2,1.0,0.0,1.1,2.0,13.2
Prentiss Hubb,SO,2019-20,G,Notre Dame,ACC,29,1017,122,325,56,126,66,199,33,46,20,53,73,141,26,3,75,46,343,35.1,4.2,11.2,1.9,4.3,2.3,6.9,1.1,1.6,0.7,1.8,2.5,4.9,0.9,0.1,2.6,1.6,11.8
Dane Goodwin,SO,2019-20,G,Notre Dame,ACC,29,746,108,253,61,130,47,123,40,49,24,80,104,35,11,5,23,33,303,25.7,3.7,8.7,2.1,4.5,1.6,4.2,1.4,1.7,0.8,2.8,3.6,1.2,0.4,0.2,0.8,1.1,10.4
Nate Laszewski,SO,2019-20,F,Notre Dame,ACC,29,608,72,177,36,58,36,119,38,51,22,114,136,15,6,10,15,40,218,21.0,2.5,6.1,1.2,2.0,1.2,4.1,1.3,1.8,0.8,3.9,4.7,0.5,0.2,0.3,0.5,1.4,7.5
Rex Pflueger,SR,2019-20,G,Notre Dame,ACC,28,762,46,139,17,52,29,87,24,33,23,72,95,100,40,8,43,49,145,27.2,1.6,5.0,0.6,1.9,1.0,3.1,0.9,1.2,0.8,2.6,3.4,3.6,1.4,0.3,1.5,1.8,5.2
A.J. Lawson,SO,2019-20,G,South Carolina,SEC,29,841,130,311,75,151,55,160,81,114,14,91,105,55,33,4,58,63,396,29.0,4.5,10.7,2.6,5.2,1.9,5.5,2.8,3.9,0.5,3.1,3.6,1.9,1.1,0.1,2.0,2.2,13.7
Jermaine Cousinard,SO,2019-20,G,South Carolina,SEC,28,724,114,291,80,177,34,114,80,119,21,57,78,84,22,4,64,77,342,25.9,4.1,10.4,2.9,6.3,1.2,4.1,2.9,4.3,0.8,2.0,2.8,3.0,0.8,0.1,2.3,2.8,12.2
Maik Kotsar,SR,2019-20,F,South Carolina,SEC,29,875,132,259,132,258,0,1,56,82,59,129,188,64,44,32,43,87,320,30.2,4.6,8.9,4.6,8.9,0.0,0.0,1.9,2.8,2.0,4.4,6.5,2.2,1.5,1.1,1.5,3.0,11.0
Jair Bolden,SR,2019-20,G,South Carolina,SEC,28,603,90,215,45,107,45,108,21,30,6,64,70,39,24,3,22,49,246,21.5,3.2,7.7,1.6,3.8,1.6,3.9,0.8,1.1,0.2,2.3,2.5,1.4,0.9,0.1,0.8,1.8,8.8
Keyshawn Bryant,SO,2019-20,F,South Carolina,SEC,20,422,68,151,67,136,1,15,38,58,24,58,82,28,17,14,40,60,175,21.1,3.4,7.6,3.4,6.8,0.1,0.8,1.9,2.9,1.2,2.9,4.1,1.4,0.9,0.7,2.0,3.0,8.8
Justin Minaya,JR,2019-20,F,South Carolina,SEC,21,638,56,141,37,69,19,72,33,51,40,88,128,45,13,19,18,44,164,30.4,2.7,6.7,1.8,3.3,0.9,3.4,1.6,2.4,1.9,4.2,6.1,2.1,0.6,0.9,0.9,2.1,7.8
Marcus Santos-Silva,JR,2019-20,F,Virginia Commonwealth,A-10,29,784,147,262,147,262,0,0,67,124,86,178,264,26,31,36,52,81,361,27.0,5.1,9.0,5.1,9.0,0.0,0.0,2.3,4.3,3.0,6.1,9.1,0.9,1.1,1.2,1.8,2.8,12.4
De'Riante Jenkins,SR,2019-20,G,Virginia Commonwealth,A-10,28,751,99,250,60,133,39,117,63,72,23,94,117,56,53,9,37,49,300,26.8,3.5,8.9,2.1,4.8,1.4,4.2,2.3,2.6,0.8,3.4,4.2,2.0,1.9,0.3,1.3,1.8,10.7
Marcus Evans,SR,2019-20,G,Virginia Commonwealth,A-10,24,571,65,176,33,91,32,85,76,101,12,33,45,69,35,2,64,68,238,23.8,2.7,7.3,1.4,3.8,1.3,3.5,3.2,4.2,0.5,1.4,1.9,2.9,1.5,0.1,2.7,2.8,9.9
Issac Vann,SR,2019-20,F,Virginia Commonwealth,A-10,29,698,73,184,53,124,20,60,42,54,14,44,58,53,34,9,38,55,208,24.1,2.5,6.3,1.8,4.3,0.7,2.1,1.4,1.9,0.5,1.5,2.0,1.8,1.2,0.3,1.3,1.9,7.2
Mike'l Simms,SR,2019-20,G,Virginia Commonwealth,A-10,29,652,59,165,26,63,33,102,26,30,22,70,92,29,21,4,22,31,177,22.5,2.0,5.7,0.9,2.2,1.1,3.5,0.9,1.0,0.8,2.4,3.2,1.0,0.7,0.1,0.8,1.1,6.1
Fatts Russell,JR,2019-20,G,Rhode Island,A-10,28,996,175,439,116,279,59,160,136,165,17,77,94,129,84,6,63,81,545,35.6,6.3,15.7,4.1,10.0,2.1,5.7,4.9,5.9,0.6,2.8,3.4,4.6,3.0,0.2,2.3,2.9,19.5
Jeff Dowtin,SR,2019-20,G,Rhode Island,A-10,27,956,135,312,105,221,30,91,77,98,18,79,97,86,36,8,32,35,377,35.4,5.0,11.6,3.9,8.2,1.1,3.4,2.9,3.6,0.7,2.9,3.6,3.2,1.3,0.3,1.2,1.3,14.0
Tyrese Martin,SO,2019-20,G,Rhode Island,A-10,28,953,141,317,100,193,41,124,42,60,56,140,196,32,32,8,57,67,365,34.0,5.0,11.3,3.6,6.9,1.5,4.4,1.5,2.1,2.0,5.0,7.0,1.1,1.1,0.3,2.0,2.4,13.0
Cyril Langevine,SR,2019-20,F,Rhode Island,A-10,27,844,103,222,102,220,1,2,69,138,99,182,281,50,30,54,67,72,276,31.3,3.8,8.2,3.8,8.1,0.0,0.1,2.6,5.1,3.7,6.7,10.4,1.9,1.1,2.0,2.5,2.7,10.2
Michael Devoe-1,SO,2019-20,G,Georgia Tech,ACC,26,916,146,310,98,195,48,115,75,101,11,92,103,92,31,2,84,62,415,35.2,5.6,11.9,3.8,7.5,1.8,4.4,2.9,3.9,0.4,3.5,4.0,3.5,1.2,0.1,3.2,2.4,16.0
Moses Wright,JR,2019-20,F,Georgia Tech,ACC,29,890,164,307,157,278,7,29,53,88,53,154,207,24,18,34,79,91,388,30.7,5.7,10.6,5.4,9.6,0.2,1.0,1.8,3.0,1.8,5.3,7.1,0.8,0.6,1.2,2.7,3.1,13.4
Jose Alvarado,JR,2019-20,G,Georgia Tech,ACC,22,734,108,243,70,129,38,114,55,70,8,64,72,90,48,1,56,61,309,33.4,4.9,11.0,3.2,5.9,1.7,5.2,2.5,3.2,0.4,2.9,3.3,4.1,2.2,0.0,2.5,2.8,14.0
James Banks III,SR,2019-20,F,Georgia Tech,ACC,29,855,103,193,103,192,0,1,78,124,82,134,216,29,26,69,58,104,284,29.5,3.6,6.7,3.6,6.6,0.0,0.0,2.7,4.3,2.8,4.6,7.4,1.0,0.9,2.4,2.0,3.6,9.8
Jordan Usher,JR,2019-20,G,Georgia Tech,ACC,21,549,62,155,55,116,7,39,36,48,14,75,89,44,16,5,55,55,167,26.1,3.0,7.4,2.6,5.5,0.3,1.9,1.7,2.3,0.7,3.6,4.2,2.1,0.8,0.2,2.6,2.6,8.0
Bubba Parham,JR,2019-20,G,Georgia Tech,ACC,29,793,53,148,27,63,26,85,24,28,12,63,75,52,24,1,39,84,156,27.3,1.8,5.1,0.9,2.2,0.9,2.9,0.8,1.0,0.4,2.2,2.6,1.8,0.8,0.0,1.3,2.9,5.4
